id,task,dataset,n,p,dataset_seed,category,method,method_seed,HPs,time,success,ACC,AUC,ACCtrain,AUCtrain
clf_14_4099_20_8_QDA_QDA_0_nohp,clf,14,4099,20,8,QDA,QDA,0,nohp,0.008942604064941406,True,0.6790243902439025,0.7608736208091254,0.7033422786045377,0.7820950289112018
clf_14_4099_20_8_TREE_CART_0_nohp,clf,14,4099,20,8,TREE,CART,0,nohp,0.016383647918701172,True,0.7160975609756097,0.7158619324282135,0.9965845328128812,0.9999760739806801
clf_14_4099_20_8_TREE_XCART_0_nohp,clf,14,4099,20,8,TREE,XCART,0,nohp,0.008819103240966797,True,0.671219512195122,0.671918188948198,0.9965845328128812,0.9999760739806801
clf_14_4099_20_8_RF_XRF_0_nohp,clf,14,4099,20,8,RF,XRF,0,nohp,0.5704710483551025,True,0.7473170731707317,0.8297893807061761,0.9965845328128812,0.9999760739806801
clf_14_4099_20_8_GBDT_xgb_sklearn_0_nohp,clf,14,4099,20,8,GBDT,xgb_sklearn,0,nohp,0.31370973587036133,True,0.7492682926829268,0.8510702292750159,0.7765308611856551,0.8716136945392492
clf_14_4099_20_8_GBDT_ADABoost_0_nohp,clf,14,4099,20,8,GBDT,ADABoost,0,nohp,0.22364187240600586,True,0.7375609756097561,0.8314969503605505,0.7501829714564527,0.8424359734961604
clf_14_4099_20_8_NN_MLP_sklearn_0_nohp,clf,14,4099,20,8,NN,MLP_sklearn,0,nohp,3.2052972316741943,True,0.7375609756097561,0.8222357169508174,0.8721639424249817,0.9507110908169796
clf_14_4099_20_8_RF_RF_0_nohp,clf,14,4099,20,8,RF,RF,0,nohp,0.5217893123626709,True,0.7502439024390244,0.8367376853198505,0.9965845328128812,0.9999705983742687
clf_14_4099_20_8_GBDT_XGBoost_0_nohp,clf,14,4099,20,8,GBDT,XGBoost,0,nohp,0.33678603172302246,True,0.7570731707317073,0.8507865861551699,0.8916808977799463,0.9656611628093003
clf_14_4099_20_8_GBDT_LGBM_0_nohp,clf,14,4099,20,8,GBDT,LGBM,0,nohp,0.14828968048095703,True,0.7717073170731708,0.8564518339716891,0.8665528177604294,0.9479072232295221
clf_14_4099_20_8_mlrnet_mlrnetfast_0_nohp,clf,14,4099,20,8,mlrnet,mlrnetfast,0,nohp,1.4952328205108643,True,0.7151219512195122,0.8031878440838518,0.8221517443278848,0.9128167995413822
clf_14_4099_20_8_NN_regularnetfast_0_nohp,clf,14,4099,20,8,NN,regularnetfast,0,nohp,1.1614701747894287,True,0.7063414634146341,0.8094660656224539,0.801658941205172,0.8990636236896636
clf_14_4099_20_9_Baseline_Intercept_0_nohp,clf,14,4099,20,9,Baseline,Intercept,0,nohp,0.004080772399902344,True,0.4926829268292683,0.46792996808421494,0.4996340570870944,0.4964811349503376
clf_14_4099_20_9_GLM_Ridge_0_nohp,clf,14,4099,20,9,GLM,Ridge,0,nohp,0.3817136287689209,True,0.7053658536585365,0.7843989701636922,0.6852890949011954,0.7637348941519299
clf_14_4099_20_9_GLM_LinearRidge_0_nohp,clf,14,4099,20,9,GLM,LinearRidge,0,nohp,0.009969711303710938,True,0.7063414634146341,0.7845436956803241,0.6784581605269578,0.760371611004771
clf_14_4099_20_9_GLM_Lasso_0_nohp,clf,14,4099,20,9,GLM,Lasso,0,nohp,0.3572096824645996,True,0.7053658536585365,0.7845893984750502,0.6855330568431325,0.7638458370234933
clf_14_4099_20_9_GLM_Enet_0_nohp,clf,14,4099,20,9,GLM,Enet,0,nohp,1.8641505241394043,True,0.7063414634146341,0.78546727299041,0.6901683337399366,0.7632191050290927
clf_14_4099_20_9_QDA_QDA_0_nohp,clf,14,4099,20,9,QDA,QDA,0,nohp,0.008635282516479492,True,0.6917073170731707,0.7695874561062742,0.6952915345206148,0.7797454265824834
clf_14_4099_20_9_TREE_CART_0_nohp,clf,14,4099,20,9,TREE,CART,0,nohp,0.017052650451660156,True,0.7160975609756097,0.7212700806654326,0.9968284947548183,0.999979882676723
clf_14_4099_20_9_TREE_XCART_0_nohp,clf,14,4099,20,9,TREE,XCART,0,nohp,0.009106159210205078,True,0.6956097560975609,0.697554138768919,0.9968284947548183,0.999979882676723
clf_14_4099_20_9_RF_XRF_0_nohp,clf,14,4099,20,9,RF,XRF,0,nohp,0.6231164932250977,True,0.7473170731707317,0.8323526275298402,0.9968284947548183,0.999979882676723
clf_14_4099_20_9_GBDT_xgb_sklearn_0_nohp,clf,14,4099,20,9,GBDT,xgb_sklearn,0,nohp,0.3584315776824951,True,0.7717073170731708,0.8496682738816145,0.7757989753598439,0.8732087249664314
clf_14_4099_20_9_GBDT_ADABoost_0_nohp,clf,14,4099,20,9,GBDT,ADABoost,0,nohp,0.21864962577819824,True,0.7560975609756098,0.8399373871712255,0.7492071236887046,0.8401225133083831
clf_14_4099_20_9_NN_MLP_sklearn_0_nohp,clf,14,4099,20,9,NN,MLP_sklearn,0,nohp,3.0278213024139404,True,0.7658536585365854,0.8419654486871871,0.873627714076604,0.9493754106790846
clf_14_4099_20_9_RF_RF_0_nohp,clf,14,4099,20,9,RF,RF,0,nohp,0.5240828990936279,True,0.751219512195122,0.8452960398528371,0.9968284947548183,0.9999798826767229
clf_14_4099_20_9_GBDT_XGBoost_0_nohp,clf,14,4099,20,9,GBDT,XGBoost,0,nohp,0.3395812511444092,True,0.7541463414634146,0.8421444512998636,0.8972920224444987,0.9654889104743403
clf_14_4099_20_9_GBDT_LGBM_0_nohp,clf,14,4099,20,9,GBDT,LGBM,0,nohp,0.14960360527038574,True,0.7707317073170732,0.8513649901358135,0.8641131983410588,0.9480218362235618
clf_14_4099_20_9_mlrnet_mlrnetfast_0_nohp,clf,14,4099,20,9,mlrnet,mlrnetfast,0,nohp,1.4660313129425049,True,0.7297560975609756,0.8194263537548655,0.7904366918760674,0.8766973545124704
clf_14_4099_20_9_NN_regularnetfast_0_nohp,clf,14,4099,20,9,NN,regularnetfast,0,nohp,1.1274871826171875,True,0.704390243902439,0.8290467920446669,0.8128811905342767,0.9110140559380626
clf_15_15216_10_0_GLM_LinearRidge_0_nohp,clf,15,15216,10,0,GLM,LinearRidge,0,nohp,0.17963576316833496,True,0.7823343848580442,0.8378757539856277,0.783254468980021,0.8388466579292267
clf_15_15216_10_0_GLM_Lasso_0_nohp,clf,15,15216,10,0,GLM,Lasso,0,nohp,2.3659250736236572,True,0.788906414300736,0.8379020413170376,0.7914695057833859,0.8400836708623758
clf_15_15216_10_0_GLM_Enet_0_nohp,clf,15,15216,10,0,GLM,Enet,0,nohp,2.7523422241210938,True,0.7886435331230284,0.8379105016076063,0.7913380651945321,0.8400727688125535
clf_15_15216_10_0_QDA_QDA_0_nohp,clf,15,15216,10,0,QDA,QDA,0,nohp,0.017881393432617188,True,0.7794426919032598,0.8633373006053036,0.7856203995793901,0.8723919049910057
clf_15_15216_10_0_TREE_CART_0_nohp,clf,15,15216,10,0,TREE,CART,0,nohp,0.21471858024597168,True,0.8138801261829653,0.796557809920839,1.0,1.0
clf_15_15216_10_0_TREE_XCART_0_nohp,clf,15,15216,10,0,TREE,XCART,0,nohp,0.023736238479614258,True,0.7894321766561514,0.7670675031476812,1.0,1.0
clf_15_15216_10_0_RF_XRF_0_nohp,clf,15,15216,10,0,RF,XRF,0,nohp,1.7451579570770264,True,0.8788117770767613,0.933728579979508,1.0,1.0
clf_15_15216_10_0_GBDT_xgb_sklearn_0_nohp,clf,15,15216,10,0,GBDT,xgb_sklearn,0,nohp,4.170468807220459,True,0.8711882229232387,0.9220976444435984,0.8850552050473186,0.9391608834452374
clf_15_15216_10_0_GBDT_ADABoost_0_nohp,clf,15,15216,10,0,GBDT,ADABoost,0,nohp,1.1002287864685059,True,0.8378023133543638,0.8891387696138995,0.849040483701367,0.9055825415522148
clf_15_15216_10_0_NN_MLP_sklearn_0_nohp,clf,15,15216,10,0,NN,MLP_sklearn,0,nohp,11.229233503341675,True,0.8774973711882229,0.9288465390915279,0.8824263932702419,0.9409852703826856
clf_15_15216_10_0_RF_RF_0_nohp,clf,15,15216,10,0,RF,RF,0,nohp,4.4545135498046875,True,0.886435331230284,0.9341949534971066,0.999934279705573,1.0
clf_15_15216_10_0_GBDT_XGBoost_0_nohp,clf,15,15216,10,0,GBDT,XGBoost,0,nohp,2.455165147781372,True,0.8803890641430073,0.9337075803297036,0.9649053627760252,0.9949139188366091
clf_15_15216_10_0_GBDT_LGBM_0_nohp,clf,15,15216,10,0,GBDT,LGBM,0,nohp,0.4815526008605957,True,0.8838065194532071,0.9339480943044417,0.9243559411146162,0.9750214320079442
clf_15_15216_10_0_mlrnet_mlrnetfast_0_nohp,clf,15,15216,10,0,mlrnet,mlrnetfast,0,nohp,10.902203798294067,True,0.8769716088328076,0.9261815475623939,0.8813091482649842,0.939185910759612
clf_15_15216_10_0_NN_regularnetfast_0_nohp,clf,15,15216,10,0,NN,regularnetfast,0,nohp,2.5940775871276855,True,0.8830178759200841,0.9328067104607565,0.8992507886435331,0.9534656241779023
clf_15_15216_10_1_Baseline_Intercept_0_nohp,clf,15,15216,10,1,Baseline,Intercept,0,nohp,0.010370016098022461,True,0.5404837013669821,0.5112730149531076,0.5463328075709779,0.5002877612132268
clf_15_15216_10_1_GLM_Ridge_0_nohp,clf,15,15216,10,1,GLM,Ridge,0,nohp,1.0024714469909668,True,0.785751840168244,0.8324681596776642,0.7919295478443743,0.8410957699129994
clf_15_15216_10_1_GLM_LinearRidge_0_nohp,clf,15,15216,10,1,GLM,LinearRidge,0,nohp,0.02306675910949707,True,0.7754994742376445,0.8318297433916095,0.7855546792849631,0.8400869856342703
clf_15_15216_10_1_GLM_Lasso_0_nohp,clf,15,15216,10,1,GLM,Lasso,0,nohp,2.3223931789398193,True,0.785751840168244,0.8324635601366983,0.7919295478443743,0.8410966011832869
clf_15_15216_10_1_GLM_Enet_0_nohp,clf,15,15216,10,1,GLM,Enet,0,nohp,2.9084904193878174,True,0.7860147213459516,0.8324335098023884,0.7919295478443743,0.8411128109538903
clf_15_15216_10_1_QDA_QDA_0_nohp,clf,15,15216,10,1,QDA,QDA,0,nohp,0.017628908157348633,True,0.7836487907465826,0.8723168961071018,0.785751840168244,0.8703875999864654
clf_15_15216_10_1_TREE_CART_0_nohp,clf,15,15216,10,1,TREE,CART,0,nohp,0.2220473289489746,True,0.8080967402733964,0.7878562919420642,1.0,1.0
clf_15_15216_10_1_TREE_XCART_0_nohp,clf,15,15216,10,1,TREE,XCART,0,nohp,0.023775815963745117,True,0.7896950578338591,0.7641484179878848,1.0,1.0
clf_15_15216_10_1_RF_XRF_0_nohp,clf,15,15216,10,1,RF,XRF,0,nohp,1.6949069499969482,True,0.8753943217665615,0.9324548210088633,1.0,1.0
clf_15_15216_10_1_GBDT_xgb_sklearn_0_nohp,clf,15,15216,10,1,GBDT,xgb_sklearn,0,nohp,4.19318699836731,True,0.8732912723449001,0.9194971475180109,0.8828207150368034,0.9382802687852019
clf_15_15216_10_1_GBDT_ADABoost_0_nohp,clf,15,15216,10,1,GBDT,ADABoost,0,nohp,1.1089448928833008,True,0.8409568874868559,0.8935729080904393,0.8464116719242902,0.9040861261007932
clf_15_15216_10_1_NN_MLP_sklearn_0_nohp,clf,15,15216,10,1,NN,MLP_sklearn,0,nohp,11.297765254974365,True,0.8711882229232387,0.9302363090830204,0.8863038906414301,0.9413280551700487
clf_15_15216_10_1_RF_RF_0_nohp,clf,15,15216,10,1,RF,RF,0,nohp,4.425435304641724,True,0.8751314405888538,0.9311079220960415,1.0,1.0
clf_15_15216_10_1_GBDT_XGBoost_0_nohp,clf,15,15216,10,1,GBDT,XGBoost,0,nohp,2.423398017883301,True,0.8782860147213459,0.9305174943540635,0.9628023133543638,0.9944910206655871
clf_15_15216_10_1_GBDT_LGBM_0_nohp,clf,15,15216,10,1,GBDT,LGBM,0,nohp,0.4670372009277344,True,0.8772344900105152,0.9334020198117562,0.9227786540483701,0.9746944699120681
clf_15_15216_10_1_mlrnet_mlrnetfast_0_nohp,clf,15,15216,10,1,mlrnet,mlrnetfast,0,nohp,6.336087703704834,True,0.870925341745531,0.9316390157595607,0.8824263932702419,0.9389457289889965
clf_15_15216_10_1_NN_regularnetfast_0_nohp,clf,15,15216,10,1,NN,regularnetfast,0,nohp,2.596785306930542,True,0.8830178759200841,0.937651075755973,0.8924158780231335,0.9491499874015321
clf_15_15216_10_2_Baseline_Intercept_0_nohp,clf,15,15216,10,2,Baseline,Intercept,0,nohp,0.008573293685913086,True,0.5423238696109358,0.5011129574617443,0.5442954784437434,0.5077645104837152
clf_15_15216_10_2_GLM_Ridge_0_nohp,clf,15,15216,10,2,GLM,Ridge,0,nohp,1.00925612449646,True,0.7902208201892744,0.8380165838976317,0.7904837013669821,0.8398954047991636
clf_15_15216_10_2_GLM_LinearRidge_0_nohp,clf,15,15216,10,2,GLM,LinearRidge,0,nohp,0.018605947494506836,True,0.7794426919032598,0.8375402808643772,0.7837802313354364,0.8391549396665802
clf_15_15216_10_2_GLM_Lasso_0_nohp,clf,15,15216,10,2,GLM,Lasso,0,nohp,2.211836576461792,True,0.7902208201892744,0.8380177716857444,0.7904837013669821,0.8398943569801323
clf_15_15216_10_2_GLM_Enet_0_nohp,clf,15,15216,10,2,GLM,Enet,0,nohp,2.7244105339050293,True,0.7902208201892744,0.8380153961095188,0.7904179810725552,0.8398958620292862
clf_15_15216_10_2_QDA_QDA_0_nohp,clf,15,15216,10,2,QDA,QDA,0,nohp,0.01718926429748535,True,0.7762881177707676,0.8692223016720493,0.7868690851735016,0.871312667674859
clf_15_15216_10_2_TREE_CART_0_nohp,clf,15,15216,10,2,TREE,CART,0,nohp,0.21096062660217285,True,0.8170347003154574,0.8015217941301888,1.0,1.0
clf_15_15216_10_2_TREE_XCART_0_nohp,clf,15,15216,10,2,TREE,XCART,0,nohp,0.0234830379486084,True,0.788117770767613,0.7664493806278886,1.0,1.0
clf_15_15216_10_2_RF_XRF_0_nohp,clf,15,15216,10,2,RF,XRF,0,nohp,1.6850717067718506,True,0.869348054679285,0.931848281448769,1.0,1.0
clf_15_15216_10_2_GBDT_xgb_sklearn_0_nohp,clf,15,15216,10,2,GBDT,xgb_sklearn,0,nohp,4.1727454662323,True,0.8680336487907466,0.9250732865265632,0.8843980021030494,0.9385465473600867
clf_15_15216_10_2_GBDT_ADABoost_0_nohp,clf,15,15216,10,2,GBDT,ADABoost,0,nohp,1.0993077754974365,True,0.8346477392218717,0.8953070194714106,0.8483832807570978,0.9043688814512789
clf_15_15216_10_2_NN_MLP_sklearn_0_nohp,clf,15,15216,10,2,NN,MLP_sklearn,0,nohp,11.222760677337646,True,0.8743427970557308,0.9295044785550796,0.8833464773922187,0.9412301928863375
clf_15_15216_10_2_RF_RF_0_nohp,clf,15,15216,10,2,RF,RF,0,nohp,4.367969274520874,True,0.8801261829652997,0.9317479133532328,1.0,1.0
clf_18_27572_272_5_GLM_Lasso_0_nohp,clf,18,27572,272,5,GLM,Lasso,0,nohp,710.4359800815582,True,0.9457420571594372,0.9873796408986271,0.9519440011605977,0.9889085478045873
clf_15_15216_10_2_GBDT_XGBoost_0_nohp,clf,15,15216,10,2,GBDT,XGBoost,0,nohp,2.4345145225524902,True,0.8793375394321766,0.9345383245773553,0.9655625657202944,0.9953292799882949
clf_15_15216_10_2_GBDT_LGBM_0_nohp,clf,15,15216,10,2,GBDT,LGBM,0,nohp,0.46747899055480957,True,0.8817034700315457,0.9370914751259353,0.9223843322818086,0.9751275767298826
clf_15_15216_10_2_mlrnet_mlrnetfast_0_nohp,clf,15,15216,10,2,mlrnet,mlrnetfast,0,nohp,6.365521192550659,True,0.8743427970557308,0.928907169607828,0.8911014721345951,0.9470680499401981
clf_15_15216_10_2_NN_regularnetfast_0_nohp,clf,15,15216,10,2,NN,regularnetfast,0,nohp,2.584085464477539,True,0.8840694006309149,0.9377310990247072,0.8978706624605678,0.9516070495740329
clf_15_15216_10_3_Baseline_Intercept_0_nohp,clf,15,15216,10,3,Baseline,Intercept,0,nohp,0.008325576782226562,True,0.5354889589905363,0.5017389483795882,0.5394978969505784,0.5030909476784654
clf_15_15216_10_3_GLM_Ridge_0_nohp,clf,15,15216,10,3,GLM,Ridge,0,nohp,0.9549024105072021,True,0.7944269190325972,0.8391124836049927,0.7902865404837014,0.8394968254734044
clf_15_15216_10_3_GLM_LinearRidge_0_nohp,clf,15,15216,10,3,GLM,LinearRidge,0,nohp,0.018451452255249023,True,0.7849631966351209,0.8387310110408445,0.7820057833859095,0.8387796096434215
clf_15_15216_10_3_GLM_Lasso_0_nohp,clf,15,15216,10,3,GLM,Lasso,0,nohp,2.1435883045196533,True,0.794689800210305,0.8390856973958879,0.7906151419558359,0.8394386713081277
clf_15_15216_10_3_GLM_Enet_0_nohp,clf,15,15216,10,3,GLM,Enet,0,nohp,2.664742946624756,True,0.7925867507886435,0.8387174639925615,0.7906808622502629,0.8391570171522511
clf_15_15216_10_3_QDA_QDA_0_nohp,clf,15,15216,10,3,QDA,QDA,0,nohp,0.016097307205200195,True,0.7860147213459516,0.8734163808444736,0.7841745531019979,0.8697437298258275
clf_15_15216_10_3_TREE_CART_0_nohp,clf,15,15216,10,3,TREE,CART,0,nohp,0.21988773345947266,True,0.8154574132492114,0.7978232356509048,1.0,1.0
clf_15_15216_10_3_TREE_XCART_0_nohp,clf,15,15216,10,3,TREE,XCART,0,nohp,0.02302694320678711,True,0.7931125131440588,0.7730287505311059,1.0,1.0
clf_15_15216_10_3_RF_XRF_0_nohp,clf,15,15216,10,3,RF,XRF,0,nohp,1.6751208305358887,True,0.8746056782334385,0.932194406300609,1.0,1.0
clf_15_15216_10_3_GBDT_xgb_sklearn_0_nohp,clf,15,15216,10,3,GBDT,xgb_sklearn,0,nohp,4.164827108383179,True,0.870136698212408,0.9247002715567405,0.8834779179810726,0.9382537155434212
clf_15_15216_10_3_GBDT_ADABoost_0_nohp,clf,15,15216,10,3,GBDT,ADABoost,0,nohp,1.0911815166473389,True,0.843322818086225,0.8947448228723437,0.8452287066246057,0.9045035465169525
clf_15_15216_10_3_NN_MLP_sklearn_0_nohp,clf,15,15216,10,3,NN,MLP_sklearn,0,nohp,11.164949178695679,True,0.8703995793901157,0.9260124879154171,0.8852523659305994,0.9423951754655184
clf_15_15216_10_3_RF_RF_0_nohp,clf,15,15216,10,3,RF,RF,0,nohp,4.347579002380371,True,0.8824921135646687,0.9343990344649225,1.0,1.0
clf_15_15216_10_3_GBDT_XGBoost_0_nohp,clf,15,15216,10,3,GBDT,XGBoost,0,nohp,2.3995468616485596,True,0.8827549947423764,0.9319999753690031,0.9639195583596214,0.9943711920913054
clf_15_15216_10_3_GBDT_LGBM_0_nohp,clf,15,15216,10,3,GBDT,LGBM,0,nohp,0.4741196632385254,True,0.8811777076761304,0.9358514935620732,0.9221871713985279,0.9753664920418451
clf_15_15216_10_3_mlrnet_mlrnetfast_0_nohp,clf,15,15216,10,3,mlrnet,mlrnetfast,0,nohp,6.257145404815674,True,0.8725026288117771,0.928677561777619,0.8908385909568874,0.9459580571246422
clf_15_15216_10_3_NN_regularnetfast_0_nohp,clf,15,15216,10,3,NN,regularnetfast,0,nohp,2.555162191390991,True,0.8853838065194533,0.93500126233859,0.8986593059936908,0.9521524006062076
clf_15_15216_10_4_Baseline_Intercept_0_nohp,clf,15,15216,10,4,Baseline,Intercept,0,nohp,0.008263587951660156,True,0.5396950578338591,0.48553349957277203,0.5469900105152471,0.4938705495463698
clf_15_15216_10_4_GLM_Ridge_0_nohp,clf,15,15216,10,4,GLM,Ridge,0,nohp,0.9310965538024902,True,0.7854889589905363,0.846200047339442,0.7917323869610936,0.8382756690118205
clf_15_15216_10_4_GLM_LinearRidge_0_nohp,clf,15,15216,10,4,GLM,LinearRidge,0,nohp,0.018951892852783203,True,0.7804942166140905,0.8454667972762077,0.7833201892744479,0.8373211846161057
clf_15_15216_10_4_GLM_Lasso_0_nohp,clf,15,15216,10,4,GLM,Lasso,0,nohp,2.196458578109741,True,0.7862776025236593,0.8460914733965267,0.7914695057833859,0.8379912276883505
clf_15_15216_10_4_GLM_Enet_0_nohp,clf,15,15216,10,4,GLM,Enet,0,nohp,2.36335825920105,True,0.7841745531019979,0.846161550207328,0.7918638275499474,0.8381619038722347
clf_15_15216_10_4_QDA_QDA_0_nohp,clf,15,15216,10,4,QDA,QDA,0,nohp,0.01652693748474121,True,0.7891692954784437,0.8775361113625789,0.7841088328075709,0.869575547446565
clf_15_15216_10_4_TREE_CART_0_nohp,clf,15,15216,10,4,TREE,CART,0,nohp,0.21110868453979492,True,0.8196635120925342,0.8026501666354379,1.0,1.0
clf_15_15216_10_4_TREE_XCART_0_nohp,clf,15,15216,10,4,TREE,XCART,0,nohp,0.023030757904052734,True,0.7894321766561514,0.7691881887189567,1.0,1.0
clf_15_15216_10_4_RF_XRF_0_nohp,clf,15,15216,10,4,RF,XRF,0,nohp,1.6713001728057861,True,0.8756572029442692,0.9402226758333952,1.0,1.0
clf_15_15216_10_4_GBDT_xgb_sklearn_0_nohp,clf,15,15216,10,4,GBDT,xgb_sklearn,0,nohp,4.162397623062134,True,0.8761829652996845,0.9265509306531309,0.8845951629863302,0.9385032505451015
clf_15_15216_10_4_GBDT_ADABoost_0_nohp,clf,15,15216,10,4,GBDT,ADABoost,0,nohp,1.075615644454956,True,0.8443743427970557,0.8984668216376741,0.8480546792849631,0.9027606184609367
clf_15_15216_10_4_NN_MLP_sklearn_0_nohp,clf,15,15216,10,4,NN,MLP_sklearn,0,nohp,11.059653043746948,True,0.8740799158780231,0.9298458941755946,0.8853180862250263,0.9407578428800725
clf_15_15216_10_4_RF_RF_0_nohp,clf,15,15216,10,4,RF,RF,0,nohp,4.393391847610474,True,0.8851209253417456,0.9381662372331628,0.999934279705573,1.0
clf_15_15216_10_4_GBDT_XGBoost_0_nohp,clf,15,15216,10,4,GBDT,XGBoost,0,nohp,2.428821325302124,True,0.8801261829652997,0.9381099953292151,0.9620793901156677,0.9944881710546292
clf_15_15216_10_4_GBDT_LGBM_0_nohp,clf,15,15216,10,4,GBDT,LGBM,0,nohp,0.46885108947753906,True,0.8819663512092534,0.9389360294960214,0.9227129337539433,0.9743654565679037
clf_15_15216_10_4_mlrnet_mlrnetfast_0_nohp,clf,15,15216,10,4,mlrnet,mlrnetfast,0,nohp,6.280677556991577,True,0.8719768664563617,0.9302741747703631,0.8828207150368034,0.9407781641852495
clf_15_15216_10_4_NN_regularnetfast_0_nohp,clf,15,15216,10,4,NN,regularnetfast,0,nohp,2.5539133548736572,True,0.880651945320715,0.9374381000702873,0.8951761303890642,0.9507361162631509
clf_15_15216_10_5_Baseline_Intercept_0_nohp,clf,15,15216,10,5,Baseline,Intercept,0,nohp,0.008007287979125977,True,0.5339116719242902,0.49479291071513876,0.5474500525762356,0.49313460716750857
clf_15_15216_10_5_GLM_Ridge_0_nohp,clf,15,15216,10,5,GLM,Ridge,0,nohp,0.9385976791381836,True,0.788117770767613,0.83941175416806,0.7931782334384858,0.8387332469928432
clf_15_15216_10_5_GLM_LinearRidge_0_nohp,clf,15,15216,10,5,GLM,LinearRidge,0,nohp,0.017995119094848633,True,0.7765509989484752,0.8388411837768118,0.7856203995793901,0.8379703685037683
clf_15_15216_10_5_GLM_Lasso_0_nohp,clf,15,15216,10,5,GLM,Lasso,0,nohp,2.2709341049194336,True,0.788117770767613,0.8394141427411265,0.7931125131440588,0.8387322578966397
clf_15_15216_10_5_GLM_Enet_0_nohp,clf,15,15216,10,5,GLM,Enet,0,nohp,2.6473958492279053,True,0.788117770767613,0.8394183227439926,0.7931125131440588,0.838731763348538
clf_15_15216_10_5_QDA_QDA_0_nohp,clf,15,15216,10,5,QDA,QDA,0,nohp,0.0170443058013916,True,0.7728706624605678,0.8705075419194572,0.7868033648790747,0.8698180679268666
clf_15_15216_10_5_TREE_CART_0_nohp,clf,15,15216,10,5,TREE,CART,0,nohp,0.20785164833068848,True,0.8204521556256572,0.8039799598719725,1.0,1.0
clf_15_15216_10_5_TREE_XCART_0_nohp,clf,15,15216,10,5,TREE,XCART,0,nohp,0.023366928100585938,True,0.7917981072555205,0.7698597907609993,1.0,1.0
clf_15_15216_10_5_RF_XRF_0_nohp,clf,15,15216,10,5,RF,XRF,0,nohp,1.6931431293487549,True,0.8703995793901157,0.9358126224143697,1.0,1.0
clf_15_15216_10_5_GBDT_xgb_sklearn_0_nohp,clf,15,15216,10,5,GBDT,xgb_sklearn,0,nohp,4.130693435668945,True,0.8690851735015773,0.9253157395022213,0.8854495268138801,0.9380651353327076
clf_15_15216_10_5_GBDT_ADABoost_0_nohp,clf,15,15216,10,5,GBDT,ADABoost,0,nohp,1.0821897983551025,True,0.8307045215562566,0.8932337696460135,0.850617770767613,0.9034447614878198
clf_15_15216_10_5_NN_MLP_sklearn_0_nohp,clf,15,15216,10,5,NN,MLP_sklearn,0,nohp,11.30739712715149,True,0.8703995793901157,0.9308030382649405,0.8859095688748686,0.9411156221506422
clf_15_15216_10_5_RF_RF_0_nohp,clf,15,15216,10,5,RF,RF,0,nohp,4.375549077987671,True,0.8722397476340694,0.9351744255481774,1.0,1.0
clf_15_15216_10_5_GBDT_XGBoost_0_nohp,clf,15,15216,10,5,GBDT,XGBoost,0,nohp,2.399625062942505,True,0.879863301787592,0.9353849185496586,0.9647739221871714,0.9948632239727704
clf_15_15216_10_5_GBDT_LGBM_0_nohp,clf,15,15216,10,5,GBDT,LGBM,0,nohp,0.4765470027923584,True,0.8764458464773922,0.9358868174652462,0.9221871713985279,0.9746213035953191
clf_15_15216_10_5_mlrnet_mlrnetfast_0_nohp,clf,15,15216,10,5,mlrnet,mlrnetfast,0,nohp,6.274511098861694,True,0.8703995793901157,0.9264970381693974,0.8852523659305994,0.9402944060066443
clf_15_15216_10_5_NN_regularnetfast_0_nohp,clf,15,15216,10,5,NN,regularnetfast,0,nohp,2.549006223678589,True,0.8740799158780231,0.9339711818659533,0.8886041009463722,0.9439870350030494
clf_15_15216_10_6_Baseline_Intercept_0_nohp,clf,15,15216,10,6,Baseline,Intercept,0,nohp,0.008335351943969727,True,0.5436382754994742,0.5058665400293235,0.5452155625657203,0.5041657162764677
clf_15_15216_10_6_GLM_Ridge_0_nohp,clf,15,15216,10,6,GLM,Ridge,0,nohp,0.9924509525299072,True,0.7970557308096741,0.8452594010525711,0.7895636172450052,0.8376332390319298
clf_15_15216_10_6_GLM_LinearRidge_0_nohp,clf,15,15216,10,6,GLM,LinearRidge,0,nohp,0.01889204978942871,True,0.7870662460567823,0.8444503178345015,0.7829258675078864,0.8372151051708414
clf_15_15216_10_6_GLM_Lasso_0_nohp,clf,15,15216,10,6,GLM,Lasso,0,nohp,2.1266651153564453,True,0.7960042060988434,0.8448919411527009,0.7892350157728707,0.8374097791274264
clf_15_15216_10_6_GLM_Enet_0_nohp,clf,15,15216,10,6,GLM,Enet,0,nohp,2.4768056869506836,True,0.795478443743428,0.8449581693904682,0.7893664563617245,0.8374659325304286
clf_15_15216_10_6_QDA_QDA_0_nohp,clf,15,15216,10,6,QDA,QDA,0,nohp,0.01681828498840332,True,0.7902208201892744,0.877449376600007,0.7846345951629863,0.8698729805863179
clf_15_15216_10_6_TREE_CART_0_nohp,clf,15,15216,10,6,TREE,CART,0,nohp,0.20723319053649902,True,0.806782334384858,0.7901459096585796,1.0,1.0
clf_15_15216_10_6_TREE_XCART_0_nohp,clf,15,15216,10,6,TREE,XCART,0,nohp,0.02298116683959961,True,0.7904837013669821,0.7701901513422053,1.0,1.0
clf_15_15216_10_6_RF_XRF_0_nohp,clf,15,15216,10,6,RF,XRF,0,nohp,1.6828737258911133,True,0.8838065194532071,0.9391458632682934,1.0,1.0
